user,game
642,45
642,509
642,927
642,1130
642,1317
573,1170
573,454
573,774
573,381
573,301
573,1117
573,399
573,356
573,86
573,732
573,834
573,273
573,1191
573,719
573,357
573,718
573,717
573,1031
573,1041
573,1171
1690,1283
1690,1273
1690,1336
1690,168
1690,1240
1690,742
1690,1299
1690,482
1690,904
1690,487
1690,1316
1690,93
1690,153
1690,105
1690,264
1690,571
1690,935
1690,371
1690,1259
1690,553
1690,583
1690,845
1690,1075
1690,1190
1690,1335
625,1170
625,1015
625,243
625,79
625,244
625,708
625,967
625,23
625,1076
625,67
625,1346
625,732
625,729
625,51
625,1080
625,1111
625,454
625,349
625,815
625,242
625,245
625,452
625,71
625,183
625,184
625,246
625,1031
625,1171
625,1172
1311,672
1311,438
1311,1304
1311,671
1311,1170
1311,439
1311,1220
1311,342
1311,359
1311,343
1311,1305
1311,1306
1311,1307
1311,1308
706,153
706,453
706,257
706,967
706,815
706,454
706,532
706,1033
706,1015
706,708
706,502
706,1244
706,586
706,816
706,391
706,222
706,712
706,1218
706,187
706,273
706,768
706,181
706,606
706,442
706,714
706,823
706,223
706,1144
706,349
706,623
706,530
706,1361
706,274
706,334
706,108
706,985
706,849
706,842
706,172
706,210
706,203
706,28
706,650
706,922
706,1204
706,1208
706,104
706,615
706,852
706,866
706,1065
706,48
706,1088
706,772
706,1170
706,1229
706,719
706,1009
706,729
706,460
706,188
706,347
706,620
706,495
706,286
706,718
706,1247
706,839
706,277
706,591
706,291
706,271
706,468
706,250
706,330
706,15
706,29
706,54
706,118
706,129
706,235
706,275
706,316
706,367
706,373
706,455
706,456
706,457
706,461
706,483
706,513
706,550
706,590
706,626
706,629
706,653
706,662
706,663
706,709
706,717
706,730
706,732
706,733
706,741
706,759
706,786
706,803
706,826
706,1016
706,1023
706,1076
706,1077
706,1079
706,1080
706,1083
706,1087
706,1081
706,1082
706,1084
706,1085
706,961
706,1107
706,1148
706,1162
706,1171
706,1172
706,1173
706,1198
706,1199
706,1200
706,1203
706,1274
706,1299
706,1363
706,1383
706,1388
504,1247
504,28
504,106
504,135
504,855
504,136
504,120
504,741
504,1336
504,29
504,108
504,854
504,556
504,137
504,221
504,557
504,257
504,1144
504,1170
504,452
504,649
504,485
504,650
504,240
504,708
504,707
504,238
504,239
504,241
504,254
504,255
504,256
504,259
504,307
504,308
504,323
504,558
504,559
504,560
504,561
504,562
504,563
504,564
504,566
504,567
504,565
504,827
504,926
504,1031
504,1145
504,1171
504,1172
504,1173
1681,507
1681,93
1681,1299
1681,1335
1681,1323
1681,553
1681,1283
1681,1144
1681,571
1681,1330
1681,348
1681,1176
1681,1289
1681,487
1681,45
1681,845
1681,10
1681,18
1681,583
1681,1138
1681,1241
296,1345
296,749
296,1344
296,153
296,750
296,257
296,1346
296,283
296,1148
296,802
296,356
296,1142
296,1144
296,164
296,834
296,1281
296,454
296,630
296,1258
296,152
296,1347
296,631
296,21
296,427
296,1282
296,748
296,604
296,1278
296,508
296,801
296,570
296,638
296,1297
296,222
296,35
296,774
296,19
296,1158
296,937
296,855
296,5
296,1170
296,149
296,341
296,836
296,326
296,982
296,650
296,854
296,177
296,1204
296,703
296,852
296,544
296,889
296,1383
296,985
296,28
296,744
296,514
296,387
296,104
296,91
296,1135
296,53
296,442
296,357
296,1015
296,545
296,949
296,613
296,1296
296,1098
296,1211
296,365
296,54
296,829
296,1290
296,316
296,1366
296,244
296,1197
296,16
296,17
296,22
296,29
296,39
296,60
296,72
296,73
296,74
296,95
296,96
296,97
296,98
296,99
296,106
296,108
296,122
296,127
296,160
296,161
296,162
296,163
296,168
296,181
296,204
296,219
296,224
296,227
296,235
296,236
296,237
296,242
296,243
296,245
296,246
296,247
296,261
296,267
296,273
296,301
296,310
296,318
296,312
296,319
296,320
296,317
296,347
296,355
296,377
296,396
296,398
296,401
296,407
296,414
296,428
296,429
296,430
296,431
296,432
296,434
296,455
296,456
296,457
296,435
296,485
296,490
296,499
296,503
296,532
296,542
296,498
296,546
296,548
296,577
296,578
296,579
296,1393
296,610
296,636
296,635
296,651
296,645
296,669
296,698
296,712
296,716
296,718
296,719
296,717
296,723
296,724
296,725
296,727
296,729
296,741
296,746
296,786
296,792
296,796
296,799
296,800
296,811
296,813
296,824
296,825
296,826
296,816
296,833
296,837
296,840
296,850
296,873
296,874
296,884
296,893
296,892
296,891
296,887
296,899
296,901
296,902
296,906
296,909
296,929
296,933
296,940
296,968
296,971
296,972
296,973
296,974
296,975
296,984
296,992
296,986
296,987
296,988
296,989
296,990
296,1000
296,994
296,1002
296,1030
296,959
296,1041
296,1060
296,1058
296,1097
296,1120
296,1139
296,1147
296,1171
296,1172
296,1173
296,1183
296,1185
296,1191
296,1214
296,1226
296,1236
296,1279
296,1286
296,1288
296,1295
296,1298
296,1312
296,1325
296,1326
296,1327
296,1328
296,1349
296,1350
296,1362
296,1374
70,1170
70,284
70,365
70,309
70,634
70,67
70,453
70,302
70,707
70,1336
70,1343
70,1247
70,1024
70,732
70,729
70,198
70,56
70,708
70,1183
70,120
70,359
70,615
70,298
70,1217
70,712
70,106
70,1015
70,197
70,855
70,195
70,592
70,335
70,1354
70,867
70,606
70,650
70,406
70,1342
70,586
70,486
70,340
70,463
70,1344
70,794
70,1215
70,1278
70,64
70,285
70,47
70,34
70,808
70,827
70,1209
70,1315
70,65
70,1337
70,356
70,196
70,804
70,620
70,1033
70,1382
70,436
70,1262
70,11
70,83
70,1294
70,1214
70,257
70,410
70,1331
70,1263
70,1244
70,640
70,23
70,259
70,1090
70,1269
70,1340
70,1341
70,1346
70,379
70,61
70,66
70,28
70,60
70,68
70,69
70,70
70,71
70,72
70,73
70,80
70,108
70,107
70,112
70,113
70,114
70,111
70,115
70,109
70,110
70,116
70,133
70,135
70,136
70,137
70,152
70,153
70,177
70,222
70,317
70,339
70,352
70,357
70,380
70,381
70,462
70,519
70,558
70,559
70,560
70,562
70,567
70,565
70,590
70,593
70,721
70,738
70,752
70,753
70,754
70,755
70,765
70,826
70,854
70,945
70,993
70,1031
70,1171
70,1172
70,1173
70,1175
70,1210
70,1211
70,1212
70,1258
70,1264
70,1321
70,1345
70,1360
708,1015
708,1020
708,650
708,854
708,123
708,294
708,333
708,335
708,337
708,338
708,347
708,498
708,585
708,586
708,588
708,615
708,618
708,648
708,739
708,786
708,855
708,884
708,909
708,933
708,1060
708,1059
708,1226
1142,1144
1142,935
1142,1331
1142,1057
1142,27
1142,385
1142,1241
1142,35
1142,583
1142,1075
1142,1299
1142,1335
1142,845
1142,822
1142,143
1142,423
1142,553
1142,1396
1142,774
1142,146
1142,57
1142,1395
1142,509
1142,1228
1142,1192
1142,389
1142,684
1142,701
1142,747
1142,1074
1142,1261
1142,285
1142,1112
1142,327
1142,348
1142,892
1142,1276
846,1170
846,534
846,532
846,1258
846,1214
846,257
846,967
846,1215
846,854
846,855
846,530
846,659
846,496
846,815
846,964
846,1362
846,650
846,298
846,365
846,590
846,833
846,1299
846,16
846,17
846,135
846,136
846,137
846,153
846,219
846,311
846,313
846,317
846,335
846,429
846,430
846,431
846,432
846,434
846,490
846,507
846,544
846,557
846,558
846,559
846,560
846,561
846,562
846,564
846,566
846,567
846,565
846,586
846,729
846,732
846,774
846,789
846,827
846,816
846,931
846,932
846,954
846,955
846,956
846,962
846,963
846,1004
846,1031
846,1033
846,1038
846,1094
846,1145
846,1171
846,1172
846,1173
846,1216
846,1217
846,1220
846,1247
846,1248
846,1249
846,1250
846,1254
846,1255
846,1256
846,1251
846,1252
846,1253
1382,1170
1382,935
1382,15
1382,153
1382,260
1382,1148
1382,152
1382,802
1382,1
1382,223
1382,969
1382,801
1382,164
1382,103
1382,507
1382,518
1382,264
1382,131
1382,58
1382,517
1382,154
1382,155
1382,156
1382,157
1382,158
1382,160
1382,161
1382,162
1382,163
1382,485
1382,811
1382,813
1382,812
1382,1015
1382,1016
1382,1017
1382,1031
1382,1171
1382,1172
1382,1173
1573,1299
1573,258
1573,257
1573,784
1573,935
1573,1177
1573,365
1573,1130
1573,312
1573,1068
1573,105
1573,731
1573,1323
1573,636
1573,6
1573,24
1573,43
1573,44
1573,45
1573,10
1573,58
1573,59
1573,86
1573,150
1573,168
1573,182
1573,185
1573,218
1573,230
1573,248
1573,265
1573,327
1573,351
1573,369
1573,370
1573,371
1573,383
1573,378
1573,389
1573,407
1573,422
1573,423
1573,395
1573,446
1573,447
1573,467
1573,469
1573,476
1573,482
1573,484
1573,489
1573,524
1573,527
1573,549
1573,583
1573,647
1573,662
1573,676
1573,701
1573,706
1573,734
1573,764
1573,774
1573,786
1573,798
1573,810
1573,822
1573,827
1573,835
1573,845
1573,860
1573,875
1573,881
1573,892
1573,895
1573,900
1573,924
1573,927
1573,947
1573,951
1573,968
1573,994
1573,1067
1573,1074
1573,1075
1573,1112
1573,1117
1573,1118
1573,1122
1573,1138
1573,1155
1573,1176
1573,1178
1573,1190
1573,1227
1573,1240
1573,1241
1573,1276
1573,1310
1573,1317
1573,1335
1573,1336
1573,1330
1573,1331
1573,1364
1573,1385
1572,309
1572,222
1572,583
1572,168
1572,1299
1572,1130
1572,1332
1572,405
1572,1259
1572,348
1572,826
1572,935
1572,1396
1045,1290
1045,280
1045,298
1045,153
1045,1258
1045,993
1045,586
1045,108
1045,782
1045,1170
1045,359
1045,283
1045,222
1045,645
1045,1148
1045,863
1045,1062
1045,28
1045,634
1045,1247
1045,760
1045,1203
1045,650
1045,342
1045,732
1045,271
1045,137
1045,221
1045,827
1045,750
1045,110
1045,452
1045,741
1045,865
1045,982
1045,21
1045,1186
1045,181
1045,913
1045,22
1045,23
1045,54
1045,78
1045,81
1045,106
1045,281
1045,282
1045,335
1045,343
1045,387
1045,429
1045,430
1045,431
1045,432
1045,434
1045,514
1045,519
1045,544
1045,545
1045,590
1045,615
1045,703
1045,729
1045,744
1045,748
1045,753
1045,826
1045,962
1045,1171
1045,1172
1045,1173
1045,1191
1045,1204
1045,1214
1045,1217
1045,1321
143,153
143,375
143,120
143,152
143,1126
143,394
143,190
143,1170
143,620
143,848
143,198
143,967
143,815
143,1144
143,882
143,377
143,311
143,164
143,623
143,718
143,1344
143,592
143,923
143,680
143,707
143,650
143,94
143,502
143,625
143,189
143,376
143,326
143,334
143,903
143,649
143,886
143,1383
143,816
143,801
143,1363
143,1150
143,64
143,233
143,916
143,313
143,244
143,907
143,966
143,874
143,1094
143,977
143,790
143,167
143,729
143,178
143,1279
143,427
143,873
143,406
143,257
143,36
143,767
143,1211
143,1041
143,38
143,35
143,850
143,845
143,955
143,534
143,537
143,507
143,259
143,1281
143,536
143,914
143,129
143,823
143,1297
143,677
143,854
143,593
143,1054
143,14
143,1257
143,1294
143,66
143,861
143,367
143,799
143,329
143,719
143,131
143,1265
143,964
143,452
143,181
143,403
143,67
143,812
143,997
143,978
143,53
143,744
143,594
143,1039
143,1088
143,1347
143,322
143,745
143,846
143,789
143,1042
143,558
143,1139
143,615
143,271
143,1059
143,577
143,979
143,768
143,8
143,606
143,1389
143,724
143,1
143,306
143,202
143,454
143,1360
143,460
143,1277
143,488
143,229
143,1026
143,569
143,1090
143,1337
143,598
143,555
143,1057
143,1020
143,288
143,1207
143,802
143,843
143,39
143,0
143,1193
143,171
143,61
143,954
143,499
143,859
143,1199
143,1214
143,104
143,1053
143,1004
143,1121
143,249
143,983
143,246
143,855
143,224
143,261
143,740
143,235
143,933
143,556
143,1268
143,1129
143,626
143,1379
143,561
143,562
143,1378
143,60
143,878
143,1198
143,425
143,13
143,28
143,29
143,34
143,31
143,32
143,33
143,42
143,47
143,49
143,50
143,54
143,65
143,71
143,87
143,95
143,96
143,97
143,98
143,99
143,108
143,118
143,119
143,127
143,132
143,135
143,136
143,137
143,142
143,154
143,155
143,156
143,157
143,158
143,160
143,161
143,162
143,163
143,174
143,175
143,179
143,186
143,197
143,205
143,210
143,217
143,242
143,243
143,245
143,267
143,273
143,274
143,275
143,276
143,308
143,312
143,319
143,320
143,316
143,317
143,286
143,324
143,325
143,333
143,336
143,337
143,349
143,354
143,290
143,291
143,364
143,387
143,388
143,412
143,417
143,418
143,428
143,456
143,457
143,459
143,461
143,462
143,463
143,435
143,468
143,472
143,492
143,513
143,514
143,515
143,521
143,530
143,532
143,495
143,496
143,544
143,559
143,560
143,568
143,572
143,573
143,585
143,591
143,596
143,608
143,609
143,618
143,621
143,640
143,648
143,651
143,654
143,641
143,642
143,643
143,645
143,661
143,664
143,703
143,708
143,709
143,712
143,713
143,717
143,721
143,722
143,727
143,730
143,732
143,733
143,735
143,741
143,758
143,770
143,795
143,796
143,811
143,813
143,817
143,836
143,840
143,839
143,849
143,866
143,869
143,877
143,883
143,917
143,920
143,921
143,922
143,931
143,932
143,934
143,935
143,940
143,945
143,946
143,956
143,962
143,963
143,971
143,972
143,973
143,974
143,975
143,986
143,987
143,988
143,990
143,996
143,1003
143,1011
143,1012
143,1014
143,1021
143,1022
143,1029
143,1031
143,1037
143,1040
143,1047
143,1066
143,1067
143,1073
143,1095
143,1123
143,1124
143,1127
143,1131
143,1145
143,1148
143,1149
143,1152
143,1162
143,1168
143,1171
143,1172
143,1173
143,1183
143,1185
143,1135
143,1200
143,1204
143,1208
143,1212
143,1217
143,1218
143,1229
143,1247
143,1249
143,1254
143,1256
143,1258
143,1284
143,1301
143,1312
143,1302
143,1329
143,1338
143,1343
143,1340
143,1342
143,1355
143,1357
143,1366
143,1367
143,1369
143,1370
143,1372
143,1373
143,1375
143,1376
143,1377
143,1387
1250,365
1250,257
1250,547
1250,404
1250,1287
1250,438
1250,58
1250,236
1250,353
1250,86
1250,737
1250,27
1250,45
1250,143
1250,265
1250,327
1250,407
1250,469
1250,549
1250,571
1250,553
1250,583
1250,636
1250,662
1250,701
1250,774
1250,822
1250,845
1250,894
1250,900
1250,888
1250,935
1250,1048
1250,1112
1250,1241
1250,1286
1250,1336
1250,1332
1250,1331
716,1144
716,257
716,662
716,959
716,10
716,1276
716,6
716,784
716,348
716,845
716,143
716,258
716,774
716,786
716,879
716,1130
716,1283
716,1336
1455,1129
1455,819
1455,950
1455,1100
1455,222
1455,518
1455,1
1455,1170
1455,309
1455,454
1455,455
1455,456
1455,457
1455,826
1455,1171
1455,1172
1455,1173
486,223
486,1144
486,1148
486,855
486,365
486,1299
486,648
486,106
486,120
486,121
486,181
486,235
486,273
486,316
486,650
486,718
486,719
486,717
486,741
438,365
438,680
438,815
438,1211
438,25
438,1336
438,103
438,650
438,507
438,933
438,506
438,1083
438,487
438,553
438,827
438,845
438,935
438,1102
438,1212
438,1241
1542,1144
1542,1053
1542,257
1542,1335
1542,1122
1542,1067
1542,1060
1542,884
1542,1138
1542,471
1542,789
1542,1142
1542,1143
1542,810
1542,225
1542,893
1542,1184
1542,542
1542,716
1542,784
1542,1165
1542,122
1542,1203
1542,258
1542,1000
1542,1299
1542,785
1542,1258
1542,1068
1542,10
1542,47
1542,265
1542,6
1542,498
1542,168
1542,237
1542,251
1542,409
1542,1393
1542,792
1542,811
1542,812
1542,825
1542,892
1542,901
1542,969
1542,1045
1542,1058
1542,1312
1542,1320
835,257
835,201
835,855
835,143
835,1335
835,606
835,1144
835,153
835,47
835,34
835,11
835,1048
835,845
835,1241
835,1203
835,892
835,583
835,1336
835,152
835,771
835,553
835,1138
835,1053
835,154
835,155
835,156
835,157
835,160
835,161
835,162
835,163
835,662
668,257
668,259
668,283
668,933
668,67
668,361
668,365
668,1057
668,486
668,662
668,855
668,594
668,553
668,1335
668,144
668,71
668,72
668,300
668,363
668,471
668,702
668,909
668,910
886,534
886,1170
886,26
886,584
886,243
886,11
886,1344
886,244
886,882
886,687
886,462
886,1340
886,1345
886,1343
886,1341
886,1346
886,1342
886,254
886,459
886,533
886,309
886,928
886,201
886,650
886,255
886,257
886,532
886,1029
886,1169
886,530
886,242
886,245
886,246
886,256
886,662
886,827
886,883
886,1031
886,1173
886,1190
886,1192
886,1240
886,1299
875,257
875,259
875,507
875,1144
875,1148
875,532
875,192
875,623
875,934
875,533
875,1102
875,959
875,497
875,1299
875,1158
875,594
875,1134
875,551
875,347
875,365
875,463
875,1170
875,1336
875,845
875,1278
875,768
875,519
875,287
875,269
875,150
875,909
875,301
875,271
875,1240
875,650
875,1041
875,1065
875,786
875,855
875,348
875,94
875,910
875,583
875,193
875,300
875,191
875,226
875,273
875,274
875,275
875,312
875,552
875,575
875,626
875,702
875,729
875,743
875,784
875,827
875,927
875,933
875,1395
875,1335
875,1331
1600,365
1600,1283
1600,1299
1600,486
1600,58
1600,170
1600,312
1600,327
1600,385
1600,424
1600,547
1600,553
1600,583
1600,774
1600,786
1600,838
1600,862
1600,896
1600,888
1600,1074
1600,1190
1600,1273
1600,1336
1600,1331
37,365
37,815
37,1011
37,108
37,137
37,640
37,179
37,967
37,259
37,21
37,650
37,257
37,1041
37,451
37,1262
37,58
37,533
37,532
37,1234
37,368
37,530
37,966
37,1235
37,254
37,307
37,323
37,557
37,564
37,566
37,643
37,926
37,1145
1575,950
1575,698
1575,753
1575,1331
1575,827
1575,471
1575,15
1575,131
1575,23
1575,1100
1575,1299
1575,1130
1575,784
1575,509
1575,1323
1575,583
1575,459
1575,1396
1575,1282
1575,845
1575,1144
1575,365
1575,662
1575,786
1575,18
1575,1276
942,11
942,1258
942,935
942,550
942,934
942,768
942,689
942,365
942,570
942,999
942,900
942,46
942,605
942,612
942,629
942,1147
878,257
878,1015
878,866
878,365
878,223
878,1170
878,11
878,465
878,375
878,403
878,935
878,502
878,226
878,966
878,131
878,1263
878,292
878,21
878,551
878,1144
878,827
878,854
878,206
878,922
878,518
878,507
878,45
878,552
878,774
878,1016
878,1017
878,1171
878,1172
878,1173
878,1264
878,1283
755,11
755,1170
755,888
755,365
755,684
755,1335
755,583
755,1130
755,1074
755,145
755,18
755,882
755,883
755,1023
431,259
431,1170
431,534
431,846
431,190
431,736
431,1220
431,137
431,136
431,189
431,1177
431,257
431,854
431,135
431,21
431,1231
431,1203
431,35
431,308
431,559
431,562
147,706
147,1196
147,1215
147,586
147,367
147,1170
147,260
147,1247
147,259
147,349
147,774
147,453
147,222
147,1383
147,736
147,1115
147,1033
147,1220
147,604
147,454
147,335
147,753
147,408
147,1214
147,941
147,684
147,469
147,1126
147,301
147,659
147,1354
147,827
147,1217
147,648
147,1160
147,365
147,493
147,786
147,1053
147,485
147,1032
147,108
147,135
147,136
147,137
147,303
147,423
147,455
147,456
147,457
147,558
147,559
147,562
147,567
147,565
147,618
147,619
147,752
147,754
147,755
147,674
147,826
147,1031
147,1171
147,1172
147,1173
147,1384
1366,1214
1366,750
1366,601
1366,1045
1366,981
1366,257
1366,28
1366,729
1366,318
1366,17
1366,723
1366,181
1366,236
1366,316
1366,317
1366,367
1366,398
1366,407
1366,708
1366,1265
1366,1286
991,361
991,597
991,322
991,1236
991,942
991,903
991,518
991,982
991,1203
991,1158
991,50
991,1148
991,934
991,594
991,46
991,37
991,47
991,227
991,363
991,902
945,257
945,259
945,534
945,507
945,192
945,64
945,950
945,67
945,1164
945,417
945,532
945,496
945,198
945,939
945,464
945,530
945,551
945,391
945,1177
945,616
945,188
945,466
945,196
945,200
945,342
945,462
945,309
945,193
945,497
945,126
945,118
945,967
945,650
945,815
945,15
945,1148
945,311
945,623
945,153
945,1299
945,917
945,586
945,784
945,181
945,195
945,395
945,732
945,678
945,502
945,820
945,816
945,1368
945,741
945,187
945,345
945,808
945,137
945,1275
945,273
945,34
945,1203
945,1129
945,65
945,249
945,60
945,197
945,518
945,789
945,14
945,1320
945,615
945,1247
945,718
945,1121
945,1144
945,1254
945,583
945,1041
945,319
945,662
945,1001
945,1331
945,1100
945,199
945,626
945,343
945,312
945,786
945,191
945,348
945,606
945,92
945,935
945,347
945,316
945,546
945,533
945,1396
945,756
945,62
945,47
945,552
945,783
945,892
945,328
945,69
945,71
945,235
945,498
945,611
945,614
945,719
945,717
945,759
945,809
945,879
945,884
945,1060
945,1165
945,1237
945,1300
1079,257
1079,222
1079,365
1079,1144
1079,67
1079,1278
1079,1054
1079,298
1079,942
1079,469
1079,774
1079,387
1079,698
1079,150
1079,1331
1079,203
1079,210
1079,631
1079,1167
1079,507
1079,1368
1079,377
1079,935
1079,333
1079,744
1079,838
1079,927
1079,786
1079,1299
1079,334
1079,348
1079,207
1079,27
1079,71
1079,146
1079,603
1079,737
1079,826
1079,1190
626,755
626,1170
626,454
626,260
626,406
626,1094
626,815
626,244
626,911
626,453
626,765
626,1352
626,966
626,1263
626,917
626,932
626,1042
626,584
626,153
626,796
626,311
626,680
626,729
626,243
626,1
626,17
626,417
626,1299
626,110
626,592
626,257
626,183
626,184
626,242
626,245
626,246
626,455
626,456
626,457
626,1095
626,1173
626,1351
626,1353
1099,1336
1099,650
1099,35
1099,909
1099,7
1099,72
1099,185
1099,258
1099,285
1099,312
1099,471
1099,639
1099,764
1099,900
1099,933
1099,1023
1099,1299
1239,462
1239,137
1239,1148
1239,1022
1239,1247
1239,443
1239,198
1239,855
1239,153
1239,178
1239,643
1239,454
1239,1293
1239,707
1239,118
1239,557
1239,966
1239,1240
1239,1159
1239,507
1239,221
1239,459
1239,1161
1239,650
1239,110
1239,197
1239,271
1239,301
1239,104
1239,210
1239,463
1239,558
1239,1158
1239,1170
1239,460
1239,616
1239,984
1239,429
1239,978
1239,596
1239,567
1239,1121
1239,634
1239,942
1239,92
1239,135
1239,1144
1239,669
1239,435
1239,1214
1239,615
1239,176
1239,1277
1239,708
1239,2
1239,819
1239,533
1239,30
1239,816
1239,373
1239,857
1239,1145
1239,1335
1239,366
1239,90
1239,91
1239,258
1239,273
1239,274
1239,275
1239,311
1239,432
1239,434
1239,461
1239,559
1239,560
1239,561
1239,562
1239,564
1239,566
1239,565
1239,642
1239,743
1239,766
1239,1031
1239,1117
1239,1278
233,1257
233,1344
233,649
233,1258
233,1125
233,222
233,855
233,1198
233,554
233,1144
233,459
233,87
233,689
233,843
233,550
233,768
233,259
233,153
233,854
233,507
233,559
233,1363
233,698
233,229
233,991
233,789
233,879
233,936
233,1277
233,35
233,1148
233,85
233,1294
233,167
233,181
233,235
233,273
233,316
233,533
233,558
233,560
233,561
233,562
233,677
233,691
233,692
233,693
233,694
233,695
233,696
233,697
233,699
233,707
233,708
233,718
233,719
233,717
233,741
233,791
233,792
233,826
233,816
233,977
233,978
233,986
233,987
233,988
233,990
233,1121
233,1128
233,1199
233,1200
14,1228
14,897
14,866
14,1007
14,442
14,682
14,149
14,1153
14,677
14,514
14,210
14,1363
14,1344
14,502
14,1066
14,153
14,644
14,172
14,703
14,790
14,681
14,651
14,724
14,1347
14,215
14,620
14,684
14,1214
14,1013
14,910
14,765
14,435
14,1018
14,1230
14,166
14,42
14,206
14,462
14,544
14,1278
14,475
14,106
14,1125
14,982
14,1019
14,1266
14,594
14,1148
14,1174
14,1371
14,804
14,1204
14,142
14,823
14,108
14,1008
14,749
14,1098
14,174
14,1359
14,307
14,1063
14,223
14,689
14,836
14,839
14,548
14,782
14,1015
14,868
14,1191
14,570
14,300
14,646
14,933
14,72
14,87
14,224
14,244
14,247
14,254
14,308
14,322
14,323
14,355
14,387
14,417
14,430
14,431
14,503
14,521
14,496
14,545
14,557
14,564
14,566
14,606
14,702
14,721
14,722
14,725
14,727
14,748
14,887
14,909
14,926
14,941
14,1097
14,1128
14,1145
14,1149
14,1154
14,1315
14,1357
14,1372
1200,257
1200,365
1200,959
1200,447
1200,507
1200,105
1200,1283
1200,749
1200,1276
1200,662
1200,927
1200,1299
1200,698
1200,1134
758,1144
758,933
758,1349
758,816
758,1147
758,1041
758,650
758,258
758,318
758,486
758,633
758,662
758,835
758,836
758,909
758,1176
758,1241
758,1350
76,365
76,1144
76,1148
76,425
76,620
76,615
76,706
76,1257
76,1258
76,190
76,1015
76,848
76,1069
76,650
76,1383
76,801
76,614
76,649
76,234
76,855
76,94
76,854
76,462
76,375
76,311
76,1088
76,1025
76,235
76,1344
76,284
76,1080
76,1126
76,1168
76,586
76,1116
76,1091
76,1297
76,805
76,119
76,242
76,135
76,1209
76,1094
76,257
76,828
76,585
76,215
76,850
76,1272
76,152
76,1294
76,967
76,21
76,708
76,741
76,587
76,745
76,1379
76,459
76,271
76,452
76,35
76,916
76,703
76,189
76,668
76,316
76,1246
76,90
76,1279
76,590
76,1170
76,956
76,1382
76,1129
76,415
76,914
76,488
76,319
76,907
76,239
76,255
76,517
76,1225
76,1057
76,942
76,126
76,1065
76,326
76,554
76,744
76,1234
76,891
76,802
76,254
76,22
76,29
76,47
76,76
76,85
76,106
76,162
76,163
76,229
76,238
76,243
76,245
76,246
76,256
76,259
76,274
76,275
76,301
76,334
76,288
76,290
76,291
76,454
76,456
76,457
76,468
76,507
76,532
76,558
76,559
76,560
76,561
76,562
76,565
76,581
76,588
76,611
76,623
76,626
76,707
76,709
76,729
76,846
76,877
76,878
76,905
76,906
76,908
76,921
76,890
76,964
76,1003
76,959
76,1092
76,1077
76,1081
76,1121
76,1152
76,1167
76,1197
76,1208
76,1210
76,1235
76,1237
76,1343
76,1340
76,1341
76,1342
76,1363
76,1375
76,1376
76,1377
76,1378
1355,365
1355,47
1355,226
1355,348
1355,383
1355,486
1355,509
1355,698
1355,774
1355,786
1355,845
1355,858
1355,935
1355,1134
1355,1190
1355,1231
1355,1259
1355,1283
1355,1299
1355,1336
1355,1332
1355,1388
749,1052
749,198
749,558
749,462
749,855
749,197
749,137
749,507
749,1006
749,741
749,1033
749,136
749,561
749,967
749,854
749,560
749,532
749,670
749,966
749,1144
749,815
749,1027
749,760
749,586
749,615
749,1247
749,1132
749,650
749,226
749,533
749,1170
749,365
749,1041
749,27
749,210
749,845
749,1244
749,1067
749,1322
749,900
749,616
749,662
749,562
749,1299
749,284
749,413
749,833
749,909
749,563
749,1236
749,640
749,405
749,784
749,1304
749,531
749,806
749,1146
749,1391
749,17
749,964
749,269
749,1388
749,884
749,647
749,414
749,994
749,48
749,764
749,949
749,899
749,546
749,891
749,72
749,498
749,933
749,535
749,86
749,7
749,15
749,47
749,138
749,139
749,140
749,240
749,261
749,312
749,435
749,530
749,590
749,639
749,860
749,892
749,935
749,1028
749,1097
749,1138
749,1305
749,1306
749,1307
749,1308
749,1362
749,1392
757,267
757,198
757,200
757,1075
757,1170
757,421
757,80
757,1383
757,932
757,866
757,1033
757,1071
757,1262
757,442
757,192
757,1038
757,410
757,1041
757,1107
757,1247
757,334
757,197
757,199
757,640
757,137
757,1282
757,284
757,28
757,191
757,452
757,628
757,356
757,1287
757,1015
757,193
757,153
757,1167
757,298
757,365
757,1144
757,526
757,500
757,1111
757,1032
757,179
757,268
757,357
757,1016
757,1017
757,1031
757,1069
757,1070
757,1171
757,1172
757,1173
757,1285
757,1384
888,1170
888,153
888,454
888,1167
888,708
888,707
888,643
888,760
888,152
888,452
888,437
888,654
888,642
888,335
888,961
888,1083
888,761
888,732
888,301
888,135
888,443
888,81
888,136
888,503
888,729
888,1054
888,650
888,848
888,641
888,137
888,558
888,298
888,1018
888,1062
888,365
888,518
888,1319
888,928
888,1166
888,854
888,1129
888,436
888,1320
888,160
888,161
888,162
888,163
888,455
888,456
888,457
888,562
888,712
888,1158
888,1171
888,1172
888,1173
888,1186
888,1321
391,1262
391,406
391,120
391,765
391,882
391,1263
391,721
391,198
391,78
391,722
391,190
391,197
391,1041
391,189
391,201
391,79
391,244
391,946
391,945
391,259
391,121
391,507
391,883
391,1264
1058,365
1058,1247
1058,865
1058,284
1058,888
1058,75
1058,894
1058,1299
1058,650
1058,507
1058,935
1058,774
1058,895
1058,433
1058,827
1058,602
1058,1068
1058,583
1058,1134
1058,1194
1058,402
1058,257
1058,58
1058,547
1058,27
1058,1259
1058,706
1058,353
276,478
276,479
276,480
276,477
276,481
276,721
276,1263
276,1262
276,406
276,722
276,79
276,1107
